ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y25-54,2013,55.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y55-64,2013,69.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_YGE65,2013,86.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE15,2014,58.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-24,2014,68.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE25,2014,56.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE15,2014,58.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_Y15-24,2014,69.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE25,2014,56.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE15,2014,58.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_Y15-24,2014,66.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE25,2014,57.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_TOTAL,2014,58.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y15-24,2014,68.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y25-54,2014,53.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y55-64,2014,65.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_YGE65,2014,83.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_TOTAL,2014,58.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y15-24,2014,69.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y25-54,2014,53,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y55-64,2014,63.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_YGE65,2014,82.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_TOTAL,2014,58.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y15-24,2014,66.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y25-54,2014,54.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y55-64,2014,69.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_YGE65,2014,86.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE15,2015,58.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-24,2015,68.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE25,2015,56.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE15,2015,58.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_Y15-24,2015,69.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE25,2015,56.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE15,2015,58.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_Y15-24,2015,66.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE25,2015,57.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_TOTAL,2015,58.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y15-24,2015,68.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y25-54,2015,53.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y55-64,2015,65.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_YGE65,2015,82.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_TOTAL,2015,58.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y15-24,2015,69.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y25-54,2015,52.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y55-64,2015,63.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_YGE65,2015,82,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_TOTAL,2015,58.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y15-24,2015,66.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y25-54,2015,54.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y55-64,2015,69.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_YGE65,2015,83.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE15,2016,58.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-24,2016,67.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE25,2016,56.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE15,2016,58.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_Y15-24,2016,69.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE25,2016,55.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE15,2016,58.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_Y15-24,2016,64.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE25,2016,57,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_TOTAL,2016,58.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y15-24,2016,67.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y25-54,2016,53.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y55-64,2016,64.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_YGE65,2016,81.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_TOTAL,2016,58.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y15-24,2016,69.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y25-54,2016,52.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y55-64,2016,62.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_YGE65,2016,81.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_TOTAL,2016,58.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y15-24,2016,64.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y25-54,2016,53.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y55-64,2016,67.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_YGE65,2016,83.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE15,2017,58,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-24,2017,67.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE25,2017,56.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE15,2017,58.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_Y15-24,2017,69.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE25,2017,55.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE15,2017,57.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_Y15-24,2017,64.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE25,2017,56.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_TOTAL,2017,58,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y15-24,2017,67.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y25-54,2017,52.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y55-64,2017,64.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_YGE65,2017,81.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_TOTAL,2017,58.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y15-24,2017,69.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y25-54,2017,52.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y55-64,2017,63.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_YGE65,2017,80.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_TOTAL,2017,57.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y15-24,2017,64.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y25-54,2017,53.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y55-64,2017,68.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_YGE65,2017,84.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE15,2018,57.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-24,2018,66.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE25,2018,55.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE15,2018,57.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_Y15-24,2018,68.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE25,2018,55.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE15,2018,57.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_Y15-24,2018,63.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE25,2018,56.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_TOTAL,2018,57.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y15-24,2018,66.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y25-54,2018,52.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y55-64,2018,64.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_YGE65,2018,80.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_TOTAL,2018,57.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y15-24,2018,68.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y25-54,2018,52,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y55-64,2018,62.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_YGE65,2018,79.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_TOTAL,2018,57.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y15-24,2018,63.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y25-54,2018,53.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y55-64,2018,67.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_YGE65,2018,82.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE15,2019,57.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-24,2019,67,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE25,2019,55.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE15,2019,57.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_Y15-24,2019,68.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE25,2019,55.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE15,2019,57.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_Y15-24,2019,64.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE25,2019,56.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_TOTAL,2019,57.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y15-24,2019,67,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y25-54,2019,52.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y55-64,2019,64.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_YGE65,2019,81.9,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_TOTAL,2019,57.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y15-24,2019,68.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y25-54,2019,51.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y55-64,2019,62.4,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_YGE65,2019,80.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_TOTAL,2019,57.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y15-24,2019,64.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y25-54,2019,53,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y55-64,2019,67.5,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_YGE65,2019,84.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE15,2020,55.7,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-24,2020,65.5,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE25,2020,54,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE15,2020,56.7,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_Y15-24,2020,66.7,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE25,2020,54.8,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE15,2020,54.2,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_Y15-24,2020,63.3,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE25,2020,52.7,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_TOTAL,2020,55.7,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y15-24,2020,65.5,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y25-54,2020,50.6,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y55-64,2020,62.1,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_YGE65,2020,80.3,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_TOTAL,2020,56.7,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y15-24,2020,66.7,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y25-54,2020,51.3,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y55-64,2020,61.9,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_YGE65,2020,79.9,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_TOTAL,2020,54.2,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y15-24,2020,63.3,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y25-54,2020,49.6,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y55-64,2020,62.4,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_YGE65,2020,81.2,B,,I11:264,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE15,2021,57.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-24,2021,68.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_YGE25,2021,54.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE15,2021,57.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_Y15-24,2021,70.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_YTHADULT_YGE25,2021,55.2,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE15,2021,56.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_Y15-24,2021,66.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_YTHADULT_YGE25,2021,54.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_TOTAL,2021,57.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y15-24,2021,68.8,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y25-54,2021,51.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_Y55-64,2021,62.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_T,AGE_AGGREGATE_YGE65,2021,80.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_TOTAL,2021,57.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y15-24,2021,70.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y25-54,2021,51.7,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_Y55-64,2021,61.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_M,AGE_AGGREGATE_YGE65,2021,80.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_TOTAL,2021,56.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y15-24,2021,66.6,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y25-54,2021,51.3,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_Y55-64,2021,64.1,,,,R1:3513
MEX,EMP_NIFL_SEX_AGE_RT,BA:463,SEX_F,AGE_AGGREGATE_YGE65,2021,80.8,,,,R1:3513
MHL,EMP_NIFL_SEX_AGE_RT,BB:14101,SEX_T,AGE_YTHADULT_YGE15,2019,23.7,,,,R1:3513
MHL,EMP_NIFL_SEX_AGE_RT,BB:14101,SEX_T,AGE_YTHADULT_Y15-24,2019,31.2,,,,R1:3513
MHL,EMP_NIFL_SEX_AGE_RT,BB:14101,SEX_T,AGE_YTHADULT_YGE25,2019,23.2,,,,R1:3513
MHL,EMP_NIFL_SEX_AGE_RT,BB:14101,SEX_M,AGE_YTHADULT_YGE15,2019,22,,,,R1:3513
MHL,EMP_NIFL_SEX_AGE_RT,BB:14101,SEX_M,AGE_YTHADULT_Y15-24,2019,29.3,,,,R1:3513
MHL,EMP_NIFL_SEX_AGE_RT,BB:14101,SEX_M,AGE_YTHADULT_YGE25,2019,21.6,,,,R1:3513
MHL,EMP_NIFL_SEX_AGE_RT,BB:14101,SEX_F,AGE_YTHADULT_YGE15,2019,27.3,,,,R1:3513
MHL,EMP_NIFL_SEX_AGE_RT,BB:14101,SEX_F,AGE_YTHADULT_Y15-24,2019,35,U,,,R1:3513
